,0,1,2,3,4,5,6
0,3.6769435050258257,-0.5452332906380086,-0.930421882822013,-1.1353742626913124,-0.2928547678759189,-0.8916204095813,0.2046640157034297
1,-0.6445878355162539,0.4307699476420447,-0.3563306994621314,0.9991166002249651,-0.7140776592216938,-0.4837376146147223,0.43699780103369057
2,0.15529054838779519,-1.1897999349321107,-0.017531522501135384,0.2702194794533622,-0.36770585968634834,-0.5006815751024751,0.5543185998607211
3,1.455374088108597,0.09968017846830607,-0.0019563854577695286,-0.42302245870756927,-0.46998061905925037,0.7692607351264774,-0.19770193015832313
4,1.455374088108597,0.09968017846830607,-0.0019563854577695286,-0.42302245870756927,-0.46998061905925037,0.7692607351264774,-0.19770193015832313
5,0.15529054838779519,-1.1897999349321107,-0.017531522501135384,0.2702194794533622,-0.36770585968634834,-0.5006815751024751,0.5543185998607211
6,0.07383640776384336,0.8293190462016587,-1.3800275511367064,-0.05771766799189184,-0.4031633400130581,-0.38239902082919686,-0.6995587277102309
7,3.6769435050258257,-0.5452332906380086,-0.930421882822013,-1.1353742626913124,-0.2928547678759189,-0.8916204095813,0.2046640157034297
8,-0.6445878355162539,0.4307699476420447,-0.3563306994621314,0.9991166002249651,-0.7140776592216938,-0.4837376146147223,0.43699780103369057
9,-0.5586635719313735,-1.3267296993555187,0.9144871975474588,0.1498036446966594,-0.10852463901913428,0.06201093887850027,0.23883262504925712
10,-2.2531515705208602,-2.615073256628167,0.5594316476808836,0.49015815706705196,0.6625307262940217,-0.7463913717014556,-0.3886281415263527
11,-0.03162607887136774,-1.990984355388084,0.5773589348139178,0.339290920726105,-0.057868069858339824,-1.2675795262466725,-0.286525330151975
12,-1.596429165287391,-1.351440334145647,1.2567489227317419,0.8490942442787781,-0.22781082871469802,-1.315925029225226,-0.6525698279195764
13,-1.5783176232954017,1.51724515439988,2.062143399214297,-0.12554253670953527,-0.1969406242326957,0.5515646162044305,0.8039196777463875
14,3.6580817087601063,-1.8480676014630157,0.41609732755721507,0.3469825491463137,2.2678923378554243,-1.4086295917216394,1.2232390038522645
15,-1.7195654876070163,0.03604327492288916,1.332914600954379,-0.06815256825041695,-0.3278018087881882,-0.34892399613365804,0.004005145804456978
16,-1.3361069138587192,0.9730935832934077,-2.944249244205362,0.26425307499283585,-0.0644678195991149,0.3997454250884593,-0.7974449218401121
17,-3.043973959138321,0.036690758743262754,-1.5709435773425016,0.6194435129808773,2.342757044444187,1.126888965644838,2.7623957778399317
18,-0.9777989696325758,-0.9340523104446687,0.41548744508794694,0.4763933872992238,1.2854916439117203,0.11426682860873648,0.18414271787725786
19,0.29522205273308527,0.9414019992523283,-1.2081789612200047,-0.08083834699913924,-0.3203083221145823,-0.6577679787433858,-0.8793068375272858
20,-3.043973959138321,0.036690758743262754,-1.5709435773425016,0.6194435129808773,2.342757044444187,1.126888965644838,2.7623957778399317
21,-1.7280328801881646,-0.65112011659295,-0.6334183491457106,-0.17542579833647032,-0.48695926894574465,0.4697958398127712,0.8312619104735438
22,-0.743867175680924,0.8415721924903884,0.9276625182767603,0.4872132844463887,-0.4400837202014993,0.2552970011844728,1.0106241316606066
23,0.3918884014091313,-0.24795772449974493,-3.137460931030146,2.299222786332001,2.151416620556547,0.8462486910818662,-1.09904448523081
24,-0.4715394942632666,0.507449827339101,0.2355188029914172,1.008443708059411,-0.8004129859324982,-0.41916105742272747,1.122214503326416
25,1.8604057904490998,1.158910953501404,0.685015785841732,-0.6664467552465598,0.7234913814823747,0.7866545203722306,-0.2669153898391076
26,-0.5362189310734927,0.8537687168247258,0.543049209159039,0.44759199973970604,-0.7743199822777516,0.35586409034007693,0.505099432542191
27,0.5169476431716086,0.5224616613438302,0.29704741388630185,0.4436489406491017,-0.08413683067376679,-0.7143042337118226,0.9111556239585437
28,-1.380106506352935,-1.188638640727105,0.8419396510049643,0.7287796893374636,0.2811457880436718,0.24066380120045427,0.6847180284755798
29,-1.661894051905438,-0.37509656302284045,1.1778361276436147,0.5948700682470939,1.8418564957465462,-0.2908659885813985,-0.7189065106631785
30,1.221001149599987,-1.4118438908859696,0.26386316820687733,0.19380672008031274,0.06725929426568163,-1.4817329853957655,0.15158331219103463
31,-1.8577705255621098,-1.1923039165211147,0.4467712846258192,0.33955907704494276,-1.9358891683848225,-1.4712513527215307,0.5247309202019483
32,-1.10587778570289,-0.8739702089486835,0.2565774320349467,0.26097468896693465,-0.4296967682252323,0.33902447841422645,-0.05217516160846392
33,-0.2851576829322658,1.333782891809213,1.2782070046117289,0.09605737740274213,-1.7926321196227344,-0.2946039035620426,-0.04130566674279862
34,0.7839138882856191,1.6143224791451394,-1.5392872690113502,-0.8752739544198427,-0.9510581546513022,-0.6714827397131818,0.7598598317193243
35,-1.7093612711657742,-1.1400318681919692,0.2962927369604463,1.2724305582338125,-0.11385335811879616,1.361477780216367,0.6053935464170219
