,0,1,2
0,0.035821298471039105,-1.0692320576258978,1.2161071103638124
1,0.8422746194903631,-1.014184027686582,-0.8568673638105115
2,-0.037492639803444895,0.24289639371451294,0.525115618972371
3,1.0622164343138152,0.42409417992546156,-0.8568673638105115
4,-0.7706320225482849,1.409050198622229,-0.8568673638105115
5,-0.11080657807792889,0.8977352188908146,-0.8568673638105115
6,0.7689606812158791,-0.28392132714907814,-2.238850346593394
7,0.9889024960393311,0.18586302499050059,-0.8568673638105115
8,-0.5506902077248329,-1.3706900783548337,1.2161071103638124
9,0.2557631132944911,-0.29093175788164327,-0.8568673638105115
10,-0.11080657807792889,0.8586173953722465,-0.8568673638105115
11,-0.6240041459993169,-0.46336175606256796,-0.8568673638105115
12,-1.137201713920705,-0.644084580841771,1.2161071103638124
13,-0.4773762694503489,0.14194809101130187,1.2161071103638124
14,0.1091352367455231,-0.648834195159227,-0.8568673638105115
15,-0.3307483929013809,0.5263628754089255,-0.8568673638105115
16,-0.9905738373717369,-0.12652860789721926,1.2161071103638124
17,-0.4773762694503489,-0.03089037400092407,1.2161071103638124
18,-0.037492639803444895,-1.531170046913039,-0.8568673638105115
19,0.3290770515689751,0.9698628619157023,0.525115618972371
20,0.1091352367455231,0.032754457852987105,-0.8568673638105115
21,1.135530372588299,1.064579670634411,-0.16587587241907026
22,-0.2574344546268969,-1.0756060400399237,-0.8568673638105115
23,0.3290770515689751,-0.6938130427455359,-0.8568673638105115
24,1.5021000639607192,-0.770015854854801,0.525115618972371
25,1.2821582491372672,0.254342964219582,-0.8568673638105115
26,-1.430457467018641,-0.2069110806058456,1.2161071103638124
27,1.135530372588299,-0.09370877296359789,-0.8568673638105115
28,0.035821298471039105,1.6831124439680785,0.525115618972371
29,0.7689606812158791,0.031253579728670995,-0.8568673638105115
30,-1.137201713920705,0.0060141292457095005,1.2161071103638124
31,-1.357143528744157,0.7213630408264013,1.2161071103638124
32,0.4757049281179431,1.870057263503149,0.525115618972371
33,-0.6240041459993169,-1.2360860085981291,-0.8568673638105115
34,-1.210515652195189,1.153549446028998,-0.8568673638105115
35,0.6956467429413951,0.4970957519847612,1.2161071103638124
36,-1.2838295904696728,0.06767362231492405,1.2161071103638124
37,-1.430457467018641,3.362870542708223,1.9070986017552536
38,-0.5506902077248329,-1.006176177947351,-0.8568673638105115
39,0.6956467429413951,0.7162524558208186,-0.8568673638105115
40,-0.5506902077248329,3.0188464784662457,-0.8568673638105115
41,1.0622164343138152,-0.9648355349282135,-0.8568673638105115
42,-1.0638877756462208,-0.16233120062220302,-0.8568673638105115
43,0.7689606812158791,-0.9065862649389325,-0.16587587241907026
44,-0.9905738373717369,0.9490120550620702,1.2161071103638124
45,1.355472187411751,1.4041675951038843,-0.8568673638105115
46,1.0622164343138152,-0.43425611952519727,-0.8568673638105115
47,0.4023909898434591,-0.5863102722842355,0.525115618972371
48,0.1824491750200071,-0.8404241374967696,-0.8568673638105115
49,-0.6973180842738009,0.7731433361153073,1.2161071103638124
50,-0.9905738373717369,-1.4989866602979567,-0.8568673638105115
51,-1.5037714052931248,0.35033266957536896,1.2161071103638124
52,0.6223328046669111,-1.3131817481990757,-0.8568673638105115
53,0.8422746194903631,0.5842891716246195,0.525115618972371
54,0.6223328046669111,-0.7622549850600777,0.525115618972371
55,0.3290770515689751,0.455175656018894,-0.8568673638105115
56,0.5490188663924271,0.2525856069221233,-0.8568673638105115
57,-0.2574344546268969,-1.2702737324551776,-0.8568673638105115
58,0.1824491750200071,-0.4056539421054769,-0.8568673638105115
59,-0.6240041459993169,-0.018332393745570254,-0.8568673638105115
60,-0.6240041459993169,-1.240408157627014,-0.8568673638105115
61,-0.4773762694503489,0.9865910035417825,-2.238850346593394
62,0.6956467429413951,-0.3841096915614962,-0.8568673638105115
63,0.2557631132944911,-0.6976602303426753,-0.8568673638105115
64,-0.6973180842738009,-0.8024747191002957,0.525115618972371
65,-0.1841205163524129,-0.32809274030141944,-0.8568673638105115
66,-0.7706320225482849,-0.06555305928971839,0.525115618972371
67,1.0622164343138152,-0.192168277764462,-0.8568673638105115
68,0.7689606812158791,0.015247379478844077,-0.8568673638105115
69,-0.9905738373717369,0.10074043719305313,1.2161071103638124
70,-1.430457467018641,-0.8413170649884513,1.2161071103638124
71,-0.5506902077248329,1.138939632388503,-0.16587587241907026
72,-0.6973180842738009,-0.26386845550077864,-0.8568673638105115
73,-1.137201713920705,0.20520345449118166,1.2161071103638124
74,2.968378829450399,-0.6206024876562682,-0.8568673638105115
75,-0.8439459608227688,0.22651022431928955,1.2161071103638124
76,0.1091352367455231,-1.4995661132446865,-0.8568673638105115
77,2.088611570156591,0.21547212064552165,-0.8568673638105115
78,-1.5037714052931248,1.135709894652633,1.2161071103638124
79,-0.5506902077248329,-0.6093649001811672,-0.8568673638105115
80,-1.5037714052931248,2.43905155950575,1.2161071103638124
81,0.9889024960393311,0.8211049414929785,-0.8568673638105115
82,0.5490188663924271,-1.3152430808128517,-0.8568673638105115
83,1.5021000639607192,-0.28629613430780615,-0.8568673638105115
