,0,1,2,3,4,5,6,7,8
0,-1.0999845260921632,0.1394608833985287,0.2809722611222634,0.0,-0.3709988661139191,-0.6509865153631703,-0.4640959054173591,0.0,-0.3793819725386205
1,0.40058095921013337,0.1394608833985287,-2.1730903055275927,0.0,-0.9145376293066203,-1.7143255399378183,1.7738124155403558,0.0,0.28843340077024326
2,-0.4741354599832651,-0.8508475789302903,-0.000443518156790057,0.0,-1.361307328442738,0.05790616768659515,-0.4640959054173591,0.0,-1.2027365915402235
3,2.43105883488711,-1.3460018100946998,-0.4955977493211996,0.0,-3.039754656401617,2.0883840433635714,-1.6473890022118285,0.0,-1.697890822704633
4,2.43105883488711,1.4849971298914404,0.9898649441720289,0.0,1.0620214519082833,2.0883840433635714,-0.3766118338880682,0.0,1.3000619606087231
5,0.40058095921013337,1.732574245473645,1.2374420597542337,0.0,3.3400764431674648,0.05790616768659515,1.6538660417889082,0.0,1.8815467628453597
6,3.3057752540805083,-0.49561979476619755,-2.226950684552461,0.0,-4.272756124022473,2.0883840433635714,-1.2583750770274837,0.0,0.6550757825688127
7,0.40058095921013337,-0.8508475789302903,-1.5151338291006096,0.0,-0.25658115287963695,-1.7143255399378183,0.12554747678455366,0.0,-0.7018750615585756
8,-2.1326092275918356,1.732574245473645,1.7525248531154216,0.0,1.7371972893223855,0.05790616768659515,-0.9791786987785474,0.0,1.5476390761909278
9,-0.048363684313401795,0.1394608833985287,0.9898649441720289,0.0,0.4761859127685878,0.05790616768659515,0.38308887346514775,0.0,0.28843340077024326
10,2.43105883488711,-0.6032704633480854,2.307464770870167,0.0,-0.23669213621025012,2.0883840433635714,-3.707720175656581,0.0,-0.45429794597637085
11,1.7542328763281176,0.1394608833985287,0.2809722611222634,0.0,-0.8774660043493965,0.702665401754814,-0.9705630436528364,0.0,-0.04547428588418867
12,-0.9114936695799644,1.4849971298914404,0.47478215081084063,0.0,2.153824144782818,0.05790616768659515,1.7453564457088429,0.0,0.9661542739542911
13,1.118984206097012,-0.10811623218367594,1.2573706219510123,0.0,-2.133971064011912,2.0883840433635714,-3.0096565744555237,0.0,0.5417178151696865
14,1.7542328763281176,-0.3556933477658807,0.4947107130076195,0.0,-1.372620235513806,1.4115580848045792,-0.9705630436528364,0.0,0.12718685626026582
15,-0.2762449993488588,-2.0887331568413137,-0.9807876993872195,0.0,-0.8176407722316685,-0.618919790872397,0.8023734353435459,0.0,-1.2719452661607353
16,-0.9114936695799644,-0.8508475789302903,-2.0302166224617975,0.0,0.07552083264168163,-1.7143255399378183,1.4878150490282487,0.0,-1.7035981215218714
17,-0.9114936695799644,-0.8508475789302903,-0.000443518156790057,0.0,-0.09053016011897763,0.05790616768659515,0.8066812629064012,0.0,-0.8688289048857916
18,0.40058095921013337,-1.3460018100946998,0.01948504403998852,0.0,-0.49419398736345244,0.05790616768659515,-0.1319939198960404,0.0,-0.6961677627413373
19,-0.4741354599832651,1.732574245473645,-0.27724825118958585,0.0,2.750433060965552,-1.7143255399378183,0.5491398662258071,0.0,1.8815467628453597
20,0.40058095921013337,0.882192230145143,2.7627618776410197,0.0,2.2490828462375787,0.05790616768659515,-0.6470767132572286,0.0,0.6972570608624257
21,1.9937006252904104,0.4946886675626215,-1.0306091048791663,0.0,-1.8056373760254187,2.0883840433635714,-0.19363102604819882,0.0,1.6453842448976317
22,2.43105883488711,-1.8411560412591093,-3.117430029634906,0.0,-3.534908887566026,-0.03829400578572484,-1.6473890022118285,0.0,-2.6939065838506906
23,0.40058095921013337,1.8818035809520883,-0.4955977493211996,0.0,-1.0092767807246406,0.05790616768659515,-2.8447165175816402,0.0,-0.5292139194141213
24,-0.4741354599832651,0.4946886675626215,-0.000443518156790057,0.0,1.255006086373934,0.05790616768659515,0.8066812629064012,0.0,-0.19110803170174379
25,0.40058095921013337,0.1394608833985287,-0.07347408040261927,0.0,0.4761859127685878,-1.005432856888053,0.38308887346514775,0.0,-0.5463358158658365
26,-0.9114936695799644,-0.8508475789302903,-0.000443518156790057,0.0,0.3330622293222758,0.05790616768659515,1.2302736523476547,0.0,-0.3679673749041437
27,1.7542328763281176,-0.6032704633480854,1.6317455256726738,0.0,-0.5900317643736341,1.766004426329462,-2.000728630375213,0.0,-1.6229748492668825
28,-0.4741354599832651,-0.8508475789302903,2.059887655287963,0.0,0.6990238450020145,0.05790616768659515,-2.5244270788621117,0.0,-0.7018750615585756
29,0.40058095921013337,-0.8508475789302903,-0.000443518156790057,0.0,-0.5141225495602311,0.05790616768659515,0.38308887346514775,0.0,-0.3679673749041437
