,0,1,2,3,4,5
0,0.0021728471989084005,0.002663258389048893,0.007093238373250957,0.012569551631396659,-0.03219553009201133,0.015246323714193072
1,-0.010003398120205738,-0.00871312039972408,-0.008496585276964204,-0.01017307188233787,0.0033099329370222725,0.008180373356731841
2,0.005702063571665185,0.0008894429796557295,-0.00022682552646606573,-0.0020590812136045632,0.0013614291674730937,0.015592472879716586
3,0.006162710324400276,-0.0035349449986440858,0.009200583140192712,-0.0049448830602748794,-0.01223815973503853,-0.006086665677187518
4,0.006162710324400276,-0.0035349449986440858,0.009200583140192712,-0.0049448830602748794,-0.01223815973503853,-0.006086665677187518
5,0.005702063571665185,0.0008894429796557295,-0.00022682552646606573,-0.0020590812136045632,0.0013614291674730937,0.015592472879716586
6,-0.01864513517432083,-0.00617669593604028,0.0035828900537385475,0.0007945038330502802,-0.0073790565809768545,0.00454037180063694
7,0.0021728471989084005,0.002663258389048893,0.007093238373250957,0.012569551631396659,-0.03219553009201133,0.015246323714193072
8,-0.010003398120205738,-0.00871312039972408,-0.008496585276964204,-0.01017307188233787,0.0033099329370222725,0.008180373356731841
9,0.01577296477448161,0.0018484897550845214,-0.0002181530769625449,-0.002198679590596863,0.010010062428115767,0.006180017069887457
10,0.012153098066429616,0.014097738839150551,-0.0024629691717296016,0.004520396588581696,0.02663444973641507,0.02096107803787302
11,0.013232743492597168,0.005458646515809349,-0.008244248782101626,0.004629714351370821,0.0063182070577634045,0.024668763318559515
12,0.012053150658504087,-0.0022179413080163565,-0.017817893254565908,0.0012817251964289452,0.018682213376975097,0.01938619503625823
13,0.010737727616925534,-0.015704048710904032,-0.012475528942194046,0.0008361376738115174,0.012458641687657273,-0.023892548554256196
14,0.013536875189584203,0.04050872713395621,-0.017505500660607833,0.013232796871176998,-0.017046447410200085,0.016051989401243257
15,0.009575301116782151,-0.01101929470682918,-0.009093156044022072,0.004755052317777714,0.014616907208974803,-0.001524164992051792
16,-0.03718167406394868,0.000290498443805177,0.01741651286111426,-0.006715185270079934,0.0011213603037555319,0.0013806556976292098
17,-0.024456564242928656,0.029940247653455803,0.01121510993418371,-0.0017579009996306634,0.02595083224072646,-0.014394208123967554
18,0.004565548659930996,0.018675474794282713,-0.00375775569467415,0.0010432233058925164,0.014555325556199122,-0.0008819028776626296
19,-0.017968108117658702,-0.0060925587341985185,-0.0004906791983468882,0.0035261041492028193,-0.0090505324346868,0.005167224365594977
20,-0.024456564242928656,0.029940247653455803,0.01121510993418371,-0.0017579009996306634,0.02595083224072646,-0.014394208123967554
21,-0.0033054574908724546,-0.004931658688181685,0.014442422385518666,-0.003236998710517027,0.011959761011064779,0.004215089073277742
22,0.0030253147684431866,-0.010415185252060482,-0.009228800599318784,-0.007221529046540354,0.006075161559666263,-0.009010856985249676
23,-0.036590289287843976,0.04337430910004051,0.006056667316334167,-0.02418964063975437,0.0010820144756008342,0.0024301168600064653
24,-0.003921788783972923,-0.010897386549423177,-0.01205920841264487,-0.010791174205312002,0.0031704393097454525,0.00520781232419542
25,0.006221463172476218,0.005214000163772839,-0.0010296316955378856,0.004461031171220304,-0.0145086528015442,-0.022535597985668298
26,0.0004643351087966322,-0.013325358587775296,-0.004993125196492704,-0.009754434587183596,0.002908625599092545,-0.007008665509574874
27,-0.0020072449322508477,-0.002660283839362834,-0.013416985010510564,0.00018582478916840813,-0.00424071325276814,0.003134507593996749
28,0.010928318483201728,0.0067412089861326645,-0.0033939134553258995,-0.0070375546091815625,0.017926246257364168,0.003261851134646429
29,0.0052299137808267246,0.01995608460870668,-0.016138922127802418,0.007350926290384219,0.020993483992645532,-0.00672137945672236
30,0.008737943550324445,0.006777834172138694,-0.01060330285843448,0.007269989072077023,-0.005505546559523755,0.02307686797063659
31,0.006404233661025235,-0.02446977226701108,-0.006438954480951757,-0.0007922641037006503,0.013362919418607126,0.029254632349293645
32,0.006488954131212301,-0.002856248044028043,0.004827419634611785,-0.006771281902623247,0.011167835460627088,0.004552843212461291
33,0.006426631807263484,-0.031080846146246285,-0.012260793976220707,-0.0053520017530281705,-0.0020033264539656374,-0.0036400963639564334
34,-0.021131414687892477,-0.01755273850393262,0.005658475272678978,0.008862056718670892,-0.018471446953314177,0.0027659453161605818
35,0.006770167828001494,0.0057025561919390915,0.006582398693370405,-0.02346326038706046,0.020555411468633093,-0.0019827026230545414
36,-0.019286999063634798,-1.4090224812637243e-05,0.013839932302569838,-0.007152244111274778,-0.0026322503302002543,0.00030096062035524457
37,0.0003020584675885007,0.0026968738514889447,0.027256342393132325,-0.011784509726033282,0.009430197595581358,-0.010288489344508477
38,0.0037580675133301925,-0.009302065029392195,0.008531976522849483,0.002015554110460903,-0.028725276081658802,0.014303295921842348
39,0.0037580675133301925,-0.009302065029392195,0.008531976522849483,0.002015554110460903,-0.028725276081658802,0.014303295921842348
40,0.009832865689982942,-0.009915837694050005,0.015359356971601566,-0.08091244171639157,-0.007425322538022704,-0.01511512783680802
41,0.00909652124859051,-0.00938581777319723,0.01792431067996822,-0.08150160115651707,-0.007937855274036261,-0.01479026391753766
42,-0.00790477599742883,0.0024594786030912945,0.0035705843691158784,-0.012986637125069892,-0.0070131657218441106,0.006659343326869883
43,-0.0022474712591317235,-0.0069122080158764716,-0.00943179919288027,-0.011585271207520514,0.0009525154301463711,-0.0018900967760550548
44,-0.0020387919615008077,-0.00792300054198996,-0.010126115818252244,-0.012804142043339874,0.0006718698980458994,-0.0018216091124221936
45,0.011541116942225215,-0.00355905076805398,-0.004188489345711738,-0.010353980551967398,0.002559788003455687,-0.003547378326085919
46,-0.015590408096325899,0.014424168837058788,2.065114646675646e-05,-0.01362510436953208,-0.009374013061419106,-0.029586838104896058
47,-0.016816926114615174,0.015812808299306518,0.0008169311121245408,-0.015454718911399361,-0.009218948796606575,-0.029099118682144046
48,-0.00790477599742883,0.0024594786030912945,0.0035705843691158784,-0.012986637125069892,-0.0070131657218441106,0.006659343326869883
49,0.0030677606361671898,-0.015238622113588216,-0.008418305796405809,-0.01354875143302189,-0.003998844007697041,0.0016794353934317073
50,0.005846439033246363,-0.007981037835554516,0.00011825703658492465,-0.010675216214595034,0.008587638713613656,-0.011112839787622784
51,-0.0025547887366106775,-0.006694802908296856,-0.01247091909224686,-0.015672542087487813,0.010290879115144582,-0.009852315917684061
52,0.0009697569212236633,-0.024908461056318908,-0.0030817684039021126,-0.012004240947677672,0.013643446399672006,0.004815253233090355
53,0.006564570768132328,-0.02149755073780457,0.011562626436809227,-0.005990058912729553,0.008959158978806017,-0.008275085650757465
54,0.021467602448375134,-0.009695890690132,0.008363157633538043,-0.07300434356766913,0.002537782576594996,0.001783554537878914
55,0.007370136826456303,0.006059572235885408,-0.0007307922102899498,-0.0014594222307423785,0.009656097679938485,-0.011133690714206597
56,0.008667320803155703,0.002289188383595139,1.2975763706988881e-05,0.00674402813686109,-0.015554354494789284,0.000647003646397158
57,-0.004491631083364664,-0.026174332985396415,0.009559081956122508,0.002885804465913282,-0.022928891354625888,-0.0013090920968615149
58,-0.021202919616528728,-0.0017070611954668742,0.01696906586029049,-0.001621388442580439,0.0034923952321977533,0.011915525858243828
59,0.00996831685792376,-0.01667405352153048,0.009927147849312439,-0.0017373863511052912,0.0037051030890152712,-0.0033527346236541366
60,-0.0023361266495723213,-0.011452604889896922,0.005194335852936041,-0.03040682425439119,-0.0071993667274132325,0.014705969384429515
61,-0.004491631083364664,-0.026174332985396415,0.009559081956122508,0.002885804465913282,-0.022928891354625888,-0.0013090920968615149
62,-0.026852077503078373,0.016404873808063335,0.026442263095561386,-0.00016440945250400043,0.007207340485725727,0.0021258654216133577
63,-0.021202919616528728,-0.0017070611954668742,0.01696906586029049,-0.001621388442580439,0.0034923952321977533,0.011915525858243828
64,0.0023534023047795945,-0.004118892332122777,0.004722046058493145,0.0004644903427328783,0.006684182558455307,0.003489246307237053
65,-0.02885585712027873,-0.007070791843113703,-0.0032983466983302727,-0.014412205646542173,-0.0013442664697981836,0.003558805029502299
66,-0.006692187663135977,-0.0029474726061272005,0.003452044494321861,0.00701268903650907,0.012598137577410119,-0.00602847457189612
67,0.002316894882783221,-0.004639402247508412,0.019321657915122522,0.00012252114401748495,-0.006508484299360747,-0.032088327813418825
68,-0.0016345705129272485,-0.008370996627766553,-0.020779581691001053,-0.0016061641205145168,0.010901539299012523,0.002642397213706612
69,-0.0019143663341579008,-0.009947199586100722,0.01279606817779163,-0.00016692548378473857,-0.008055165594416314,0.023765683192709084
70,0.007802743901460479,0.004389206793452785,-0.0014175739320314898,-0.00970590360557177,-0.016068748553599355,-0.016572392294939627
71,-0.006454842075538818,0.0051776956500722525,-0.014540059983795376,-0.008141403792963376,-0.01310195571041022,-0.019954424214632407
72,-0.01738396483442605,-0.012168514942609806,-0.04272580893057416,-0.007885851227422067,-0.007893911894666851,-0.012968642798885531
73,0.01814739559881905,0.005590523521687975,-0.0005985883630017824,-0.013330125374311072,0.012107626731599926,0.03606582545227984
74,-0.0016345705129272485,-0.008370996627766553,-0.020779581691001053,-0.0016061641205145168,0.010901539299012523,0.002642397213706612
75,-0.0019143663341579008,-0.009947199586100722,0.01279606817779163,-0.00016692548378473857,-0.008055165594416314,0.023765683192709084
76,0.010746484203147397,-0.0119719763503199,0.012318402119620523,-0.00048411402937142636,0.020395250096854896,-0.0037160317172990065
77,-0.006044783935840178,0.004845667353923316,-0.02017523977745449,0.0006379573454366643,0.022565450140885093,0.006169704872157022
78,0.007691184398513123,-0.004009543084726007,-0.0032220785319815584,-0.007489852701308307,-0.00478405931440412,0.025404077742054335
79,-0.030489753662346346,0.010239280931263472,0.008814681190866678,-0.015943991355508273,-0.0032515750493525356,0.01177410947526858
80,-0.0005539180972220052,-0.005094232503291787,-0.036483265909934275,-0.004354763768016325,0.010708698532813159,-0.0016764249044693604
81,0.005967328512970081,-0.004094861521047517,-0.013898078317439118,0.008837470143779596,-0.02237617946080806,0.004543880674509625
82,-0.009120801701916561,0.004498662135871836,0.011318057349473061,-0.009341220294107729,-0.00777553678257349,-0.006926009127616411
83,0.0029231259250338706,-0.005794304024295677,-0.0033076144861273124,0.0023493205450779713,-0.015114368546867553,-0.005522509833372625
84,0.008323087058710724,0.019444410378319964,0.003485867699040491,-0.003488829606629728,-0.015015935039671354,-0.0011508697206204213
85,0.007484195098046027,0.020321264978957095,0.0016816115946898405,-0.003092473433826061,-0.014416989181762385,0.0001702481525561949
86,0.013946014653699322,0.016862799226434053,0.004561764443474903,-0.0035051593999610225,-0.014332098552437335,-0.0010942649091429588
87,0.004628471523098246,-0.0008266583280019984,0.003074899042053583,0.005576869537851856,-0.023058973389662903,-0.017203743682570983
88,0.008323087058710724,0.019444410378319964,0.003485867699040491,-0.003488829606629728,-0.015015935039671354,-0.0011508697206204213
89,0.007484195098046027,0.020321264978957095,0.0016816115946898405,-0.003092473433826061,-0.014416989181762385,0.0001702481525561949
90,0.013946014653699322,0.016862799226434053,0.004561764443474903,-0.0035051593999610225,-0.014332098552437335,-0.0010942649091429588
91,0.010679201896520812,0.002667809387736166,0.004801902418642911,-0.005743557003644973,-0.018747795735988722,-0.02649098862970377
92,0.00787878509526939,-0.002374975917509506,0.01265580673981159,0.004684667799874306,0.014524563035999562,-0.020233117898573683
93,0.010608418039448737,-0.004640497270388609,0.011900052649783376,0.005783072133057942,0.014490754687208885,-0.020258292493539193
94,0.01644357884569937,-0.004718461048607069,0.008059159543697262,0.002641328775918846,0.008109011292240629,-0.014413691212192931
95,0.007498602689319024,0.006731374821235518,0.014513874729886876,0.006163082859000815,-0.024866453768252778,-0.014744067899372016
96,0.005271191346987185,0.004592699006122212,-0.00863822936528255,-0.0019259281869351756,-0.016766324369188484,0.011193008244083298
97,0.013667139450190113,0.010582642298674878,0.02026814040656299,0.0022510196875551313,0.01985058853461443,0.021065633876618025
98,0.012556045866330584,0.025202146656073468,0.023094645478419,0.005420545936210399,0.0044091299976181265,0.045076101028823694
99,0.005271191346987185,0.004592699006122212,-0.00863822936528255,-0.0019259281869351756,-0.016766324369188484,0.011193008244083298
100,0.010991151569469918,0.005940281134878405,0.010211044529252157,-0.003126602070278465,-0.021245822202016932,0.0011145247965169151
101,0.012265614499439052,-0.02326800470894972,0.0019334865339054453,0.00022108662216671106,-0.01767942512067256,-0.010947532276923043
102,-0.006273452276046964,-0.021959467058921527,0.006828709822985,0.0031831226040201365,-0.022311682099403256,-0.008939738520925881
103,0.004771036422958369,0.010895736040279182,0.006228010569564465,0.002349032883162726,-0.026847089656966312,0.01477835751691861
104,0.010991151569469918,0.005940281134878405,0.010211044529252157,-0.003126602070278465,-0.021245822202016932,0.0011145247965169151
105,0.007353548404124971,-0.023063184365967836,0.010229779151463784,0.004435750233082556,-0.017267115057046714,0.020961047503875552
106,0.012265614499439052,-0.02326800470894972,0.0019334865339054453,0.00022108662216671106,-0.01767942512067256,-0.010947532276923043
107,0.007226777996259479,0.0009130277278068236,-0.009756824590322672,0.014675532772391453,-0.02497428252443584,0.0003336676686602538
108,0.007226777996259479,0.0009130277278068236,-0.009756824590322672,0.014675532772391453,-0.02497428252443584,0.0003336676686602538
109,-0.005525457225082203,0.009091758533729035,-0.012783181192431289,-0.006949046531606101,0.003553741373458159,-0.012969312829460343
110,0.02763477335356965,-0.006292388612070674,0.017364679491462434,-0.02602781314717788,-0.014882952566766377,-0.006867272171075332
111,0.010948722505826083,0.01357016817780827,-0.003108852167614481,0.005520775169646945,-0.03138975639326581,0.0005346509547007457
112,0.016301382547310086,0.014604247368611954,0.00739027187020269,-0.0029284883362135196,-0.0218281075829287,-0.009722301453504324
113,-0.0146192492418733,0.00857765938900151,-0.005790734769729043,-0.0028243609208094865,-0.010748242640689274,0.00787940224533655
