,0,1,2
0,-0.08176990080831344,-1.3931524599299125,-0.3491842573077406
1,0.2158956318257421,-0.8242756777407458,0.001341846559310476
2,0.017451943403038586,-0.3366670072928885,-0.4368157832745035
3,-0.4786572776537213,-0.49920323077550716,-0.7873418871415545
4,-0.4786572776537213,-0.49920323077550716,-0.7873418871415545
5,0.017451943403038586,-0.3366670072928885,-0.4368157832745035
6,0.41433932024844616,-0.7430075659994365,-0.1739212053742153
7,-0.08176990080831344,-1.3931524599299125,-0.3491842573077406
8,0.2158956318257421,-0.8242756777407458,0.001341846559310476
9,-0.5778791218650733,0.3947459983788982,-0.3491842573077406
10,-0.08176990080831344,1.2074271157919942,0.6147625283266507
11,-0.4786572776537213,-0.6617394542581272,0.35186795042636204
12,-0.9747664987104812,0.23220977489627956,1.22818321009399
13,-1.1732101871331848,1.5324995627572329,0.26423642445959916
14,1.4065577623619654,-0.6617394542581272,1.5787093139610415
15,-1.0739883429218329,0.7198184453441369,0.5271310023598879
16,2.001888827630077,-0.7430075659994365,-1.137867991008606
17,3.7878820234344124,1.8575720097224715,-0.8749734131083174
18,0.6127830086711502,0.6385503336028275,0.35186795042636204
19,0.3151174760370941,-0.8242756777407458,0.08897337252607336
20,3.7878820234344124,1.8575720097224715,-0.8749734131083174
21,0.3151174760370941,0.3947459983788982,-1.225499516975369
22,-0.18099174501966547,-0.011594560327649826,-0.08628967940745241
23,3.8871038676457643,-0.9868119012233645,0.17660489849283625
24,-0.08176990080831344,-0.41793511903419783,-0.1739212053742153
25,-0.2802135892310175,-0.09286267206895914,0.08897337252607336
26,-0.3794354334423695,-0.41793511903419783,-0.4368157832745035
27,0.017451943403038586,-0.011594560327649826,0.35186795042636204
28,-0.08176990080831344,0.8823546688267555,0.001341846559310476
29,0.41433932024844616,1.4512314510159237,1.9292354178280922
30,-0.3794354334423695,-0.41793511903419783,0.35186795042636204
31,-1.3716538755558887,-0.2553988955515792,-0.7873418871415545
32,-0.2802135892310175,0.23220977489627956,-0.4368157832745035
33,-1.5700975639785928,-1.230616236447294,0.17660489849283625
34,-0.08176990080831344,-0.2553988955515792,-1.0502364650418432
